#ErIR	ErGR	alpha	band0Bot	band0Top	band1Bot	band1Top
15.5	8.5	1.	-9.970528604006917	-9.89980726053837	-3.5164393662406503	-3.05556675938605
15.5	9.	0.	3.8184219862649194	6.818421986264919	4.81842198626492	7.818421986264919
15.5	9.	0.1	1.8457876080599842	2.6593092352218175	4.511914705375466	6.379005635168353
15.5	9.	0.2	0.2296075557441135	0.7113673741071302	3.70313638488852	5.178785943392819
15.5	9.	0.30000000000000004	-1.1785369707477393	-0.850039270506123	2.9038067600099033	4.118751139603832
15.5	9.	0.4	-2.445655621337554	-2.2046988207498153	2.1310525899208237	3.154166837375758
15.5	9.	0.5	-3.6088644266645	-3.4237774099543827	1.3852208286434546	2.260231904301552
15.5	9.	0.6000000000000001	-4.691296148826488	-4.5444600023200135	0.6642482898744575	1.421471171321116
15.5	9.	0.7000000000000001	-5.708535347270553	-5.589204750127411	-0.0341191134906591	0.6274450444085886
15.5	9.	0.8	-6.6716804074939375	-6.572864036468653	-0.7119164261837447	-0.1292921528988522
15.5	9.	0.9	-7.588971214623376	-7.505894944490432	-1.3709124201345126	-0.854277566218002
15.5	9.	1.	-8.466727382547754	-8.396006039079207	-2.012638144781487	-1.5517655379268867
15.5	9.5	0.	5.322223207724086	8.322223207724086	6.322223207724087	9.322223207724086
15.5	9.5	0.1	3.349588829519151	4.163110456680984	6.015715926834632	7.88280685662752
15.5	9.5	0.2	1.7334087772032802	2.215168595566297	5.206937606347687	6.682587164851986
15.5	9.5	0.30000000000000004	0.3252642507114274	0.6537619509530437	4.40760798146907	5.622552361062999
15.5	9.5	0.4	-0.9418543998783875	-0.7008975992906485	3.6348538113799904	4.657968058834925
15.5	9.5	0.5	-2.105063205205333	-1.919976188495216	2.8890220501026214	3.7640331257607187
15.5	9.5	0.6000000000000001	-3.1874949273673217	-3.0406587808608467	2.1680495113336242	2.9252723927802826
15.5	9.5	0.7000000000000001	-4.204734125811386	-4.085403528668245	1.4696821079685076	2.1312462658677553
15.5	9.5	0.8	-5.167879186034771	-5.069062815009486	0.791884795275422	1.3745090685603145
15.5	9.5	0.9	-6.085169993164209	-6.002093723031265	0.13288880132465408	0.6495236552411647
15.5	9.5	1.	-6.962926161088587	-6.892204817620041	-0.5088369233223204	-0.047964316467719925
15.5	10.	0.	6.826024429183246	9.826024429183246	7.826024429183247	10.826024429183246
15.5	10.	0.1	4.8533900509783106	5.666911678140144	7.519517148293792	9.38660807808668
15.5	10.	0.2	3.23720999866244	3.7189698170254566	6.710738827806846	8.186388386311146
15.5	10.	0.30000000000000004	1.829065472170587	2.1575631724122033	5.91140920292823	7.1263535825221584
15.5	10.	0.4	0.5619468215807721	0.8029036221685111	5.13865503283915	6.161769280294084
15.5	10.	0.5	-0.6012619837461735	-0.4161749670360564	4.392823271561781	5.267834347219878
15.5	10.	0.6000000000000001	-1.683693705908162	-1.5368575594016871	3.671850732792784	4.429073614239442
15.5	10.	0.7000000000000001	-2.7009329043522268	-2.581602307209085	2.9734833294276672	3.635047487326915
15.5	10.	0.8	-3.664077964575611	-3.5652615935503267	2.2956860167345816	2.878310290019474
15.5	10.	0.9	-4.5813687717050495	-4.498292501572106	1.6366900227838137	2.1533248767003244
15.5	10.	1.	-5.459124939629428	-5.388403596160881	0.9949642981368392	1.4558369049914397
15.5	10.5	0.	8.329825650642409	11.329825650642409	9.329825650642409	12.329825650642409
15.5	10.5	0.1	6.357191272437474	7.170712899599307	9.023318369752955	10.890409299545842
15.5	10.5	0.2	4.741011220121603	5.22277103848462	8.21454004926601	9.690189607770309
15.5	10.5	0.30000000000000004	3.33286669362975	3.6613643938713665	7.415210424387393	8.630154803981322
15.5	10.5	0.4	2.0657480430399353	2.3067048436276743	6.642456254298313	7.665570501753248
15.5	10.5	0.5	0.9025392377129897	1.0876262544231068	5.896624493020944	6.7716355686790415
15.5	10.5	0.6000000000000001	-0.17989248444899886	-0.03305633794252394	5.175651954251947	5.932874835698605
15.5	10.5	0.7000000000000001	-1.1971316828930636	-1.0778010857499218	4.47728455088683	5.138848708786078
15.5	10.5	0.8	-2.160276743116448	-2.0614603720911635	3.799487238193745	4.382111511478637
15.5	10.5	0.9	-3.0775675502458864	-2.9944912801129426	3.140491244242977	3.6571260981594875
15.5	10.5	1.	-3.9553237181702645	-3.8846023747017178	2.4987655195960023	2.959638126450603
15.5	11.	0.	9.833626872101565	12.833626872101565	10.833626872101565	13.833626872101565
15.5	11.	0.1	7.86099249389663	8.674514121058463	10.527119591212111	12.394210521004998
15.5	11.	0.2	6.244812441580759	6.726572259943776	9.718341270725166	11.193990829229465
15.5	11.	0.30000000000000004	4.836667915088906	5.1651656153305225	8.919011645846549	10.133956025440478
15.5	11.	0.4	3.5695492644990914	3.8105060650868303	8.14625747575747	9.169371723212404
15.5	11.	0.5	2.406340459172146	2.591427475882263	7.4004257144801	8.275436790138198
15.5	11.	0.6000000000000001	1.3239087370101572	1.4707448835166321	6.679453175711103	7.4366760571577615
15.5	11.	0.7000000000000001	0.30666953856609247	0.42600013570923423	5.9810857723459865	6.642649930245234
15.5	11.	0.8	-0.656475521657292	-0.5576591506320074	5.303288459652901	5.885912732937793
15.5	11.	0.9	-1.5737663287867303	-1.4906900586537866	4.644292465702133	5.160927319618644
15.5	11.	1.	-2.4515224967111084	-2.3808011532425617	4.002566741055158	4.463439347909759
15.5	11.5	0.	11.337428093560735	14.337428093560735	12.337428093560735	15.337428093560735
15.5	11.5	0.1	9.3647937153558	10.178315342517633	12.030920812671281	13.898011742464169
15.5	11.5	0.2	7.748613663039929	8.230373481402946	11.222142492184336	12.697792050688635
15.5	11.5	0.30000000000000004	6.3404691365480765	6.668966836789693	10.42281286730572	11.637757246899648
15.5	11.5	0.4	5.073350485958262	5.314307286546001	9.65005869721664	10.673172944671574
15.5	11.5	0.5	3.910141680631316	4.095228697341433	8.90422693593927	9.779238011597368
15.5	11.5	0.6000000000000001	2.8277099584693275	2.9745461049758024	8.183254397170273	8.940477278616932
15.5	11.5	0.7000000000000001	1.8104707600252627	1.9298013571684045	7.484886993805157	8.146451151704404
15.5	11.5	0.8	0.8473256998018783	0.9461420708271628	6.807089681112071	7.389713954396964
15.5	11.5	0.9	-0.06996510732756	0.013111162805383714	6.148093687161303	6.664728541077814
15.5	11.5	1.	-0.9477212752519382	-0.8769999317833914	5.506367962514329	5.967240569368929
15.5	12.	0.	12.841229315019891	15.841229315019891	13.841229315019891	16.84122931501989
15.5	12.	0.1	10.868594936814956	11.68211656397679	13.534722034130438	15.401812963923325
15.5	12.	0.2	9.252414884499085	9.734174702862102	12.725943713643492	14.201593272147791
15.5	12.	0.30000000000000004	7.844270358007233	8.172768058248849	11.926614088764875	13.141558468358804
15.5	12.	0.4	6.577151707417418	6.818108508005157	11.153859918675796	12.17697416613073
15.5	12.	0.5	5.413942902090472	5.599029918800589	10.408028157398427	11.283039233056524
15.5	12.	0.6000000000000001	4.331511179928484	4.4783473264349585	9.68705561862943	10.444278500076088
15.5	12.	0.7000000000000001	3.314271981484419	3.4336025786275606	8.988688215264313	9.65025237316356
15.5	12.	0.8	2.3511269212610344	2.449943292286319	8.310890902571227	8.89351517585612
15.5	12.	0.9	1.433836114131596	1.5169123842645398	7.651894908620459	8.16852976253697
15.5	12.	1.	0.5560799462072179	0.6268012896757647	7.010169183973485	7.471041790828085
15.5	12.5	0.	14.345030536479054	17.345030536479054	15.345030536479054	18.345030536479054
15.5	12.5	0.1	12.37239615827412	13.185917785435953	15.0385232555896	16.90561418538249
15.5	12.5	0.2	10.756216105958249	11.237975924321265	14.229744935102655	15.705394493606954
15.5	12.5	0.30000000000000004	9.348071579466396	9.676569279708012	13.430415310224038	14.645359689817967
15.5	12.5	0.4	8.080952928876581	8.32190972946432	12.657661140134959	13.680775387589893
15.5	12.5	0.5	6.917744123549635	7.102831140259752	11.91182937885759	12.786840454515687
15.5	12.5	0.6000000000000001	5.835312401387647	5.982148547894122	11.190856840088593	11.948079721535251
15.5	12.5	0.7000000000000001	4.818073202943582	4.937403800086724	10.492489436723476	11.154053594622724
15.5	12.5	0.8	3.8549281427201976	3.953744513745482	9.81469212403039	10.397316397315283
15.5	12.5	0.9	2.9376373355907592	3.020713605723703	9.155696130079622	9.672330983996133
15.5	12.5	1.	2.059881167666381	2.130602511134928	8.513970405432648	8.974843012287248
15.5	13.	0.	15.848831757938218	18.848831757938218	16.848831757938218	19.848831757938218
15.5	13.	0.1	13.876197379733282	14.689719006895116	16.542324477048766	18.409415406841653
15.5	13.	0.2	12.260017327417412	12.741777145780429	15.733546156561818	17.209195715066116
15.5	13.	0.30000000000000004	10.851872800925559	11.180370501167175	14.934216531683202	16.14916091127713
15.5	13.	0.4	9.584754150335744	9.825710950923483	14.161462361594122	15.184576609049056
15.5	13.	0.5	8.421545345008798	8.606632361718916	13.415630600316753	14.29064167597485
15.5	13.	0.6000000000000001	7.33911362284681	7.485949769353285	12.694658061547756	13.451880942994414
15.5	13.	0.7000000000000001	6.321874424402745	6.441205021545887	11.99629065818264	12.657854816081887
15.5	13.	0.8	5.358729364179361	5.457545735204645	11.318493345489554	11.901117618774446
15.5	13.	0.9	4.441438557049922	4.524514827182866	10.659497351538786	11.176132205455296
15.5	13.	1.	3.5636823891255442	3.634403732594091	10.017771626891811	10.478644233746412
15.5	13.5	0.	17.35263297939738	20.35263297939738	18.35263297939738	21.35263297939738
15.5	13.5	0.1	15.379998601192446	16.19352022835428	18.04612569850793	19.913216628300816
15.5	13.5	0.2	13.763818548876575	14.245578367239592	17.23734737802098	18.71299693652528
15.5	13.5	0.30000000000000004	12.355674022384722	12.684171722626338	16.438017753142365	17.652962132736292
15.5	13.5	0.4	11.088555371794907	11.329512172382646	15.665263583053285	16.68837783050822
15.5	13.5	0.5	9.925346566467962	10.110433583178079	14.919431821775916	15.794442897434013
15.5	13.5	0.6000000000000001	8.842914844305973	8.989750990812448	14.198459283006919	14.955682164453577
15.5	13.5	0.7000000000000001	7.825675645861908	7.94500624300505	13.500091879641802	14.16165603754105
15.5	13.5	0.8	6.862530585638524	6.961346956663808	12.822294566948717	13.40491884023361
15.5	13.5	0.9	5.945239778509086	6.028316048642029	12.163298572997949	12.67993342691446
15.5	13.5	1.	5.067483610584707	5.138204954053254	11.521572848350974	11.982445455205575
15.5	14.	0.	18.856434200856544	21.856434200856544	19.856434200856544	22.856434200856544
15.5	14.	0.1	16.88379982265161	17.697321449813444	19.549926919967092	21.41701784975998
15.5	14.	0.2	15.267619770335738	15.749379588698755	18.741148599480145	20.216798157984442
15.5	14.	0.30000000000000004	13.859475243843885	14.187972944085502	17.941818974601528	19.156763354195455
15.5	14.	0.4	12.59235659325407	12.83331339384181	17.16906480451245	18.192179051967383
15.5	14.	0.5	11.429147787927125	11.614234804637242	16.42323304323508	17.298244118893177
15.5	14.	0.6000000000000001	10.346716065765136	10.493552212271611	15.702260504466082	16.45948338591274
15.5	14.	0.7000000000000001	9.329476867321072	9.448807464464213	15.003893101100966	15.665457259000213
15.5	14.	0.8	8.366331807097687	8.465148178122972	14.32609578840788	14.908720061692772
15.5	14.	0.9	7.449040999968249	7.5321172701011925	13.667099794457112	14.183734648373623
15.5	14.	1.	6.571284832043871	6.642006175512417	13.025374069810137	13.486246676664738
15.5	14.5	0.	20.360235422315707	23.360235422315707	21.360235422315707	24.360235422315707
15.5	14.5	0.1	18.387601044110774	19.201122671272607	21.053728141426255	22.920819071219142
15.5	14.5	0.2	16.7714209917949	17.253180810157918	20.244949820939308	21.720599379443605
15.5	14.5	0.30000000000000004	15.363276465303048	15.691774165544665	19.44562019606069	20.660564575654618
15.5	14.5	0.4	14.096157814713234	14.337114615300973	18.67286602597161	19.695980273426546
15.5	14.5	0.5	12.932949009386288	13.118036026096405	17.927034264694242	18.80204534035234
15.5	14.5	0.6000000000000001	11.8505172872243	11.997353433730774	17.206061725925245	17.963284607371904
15.5	14.5	0.7000000000000001	10.833278088780235	10.952608685923376	16.507694322560127	17.169258480459376
15.5	14.5	0.8	9.87013302855685	9.968949399582135	15.829897009867043	16.412521283151936
15.5	14.5	0.9	8.952842221427412	9.035918491560356	15.170901015916275	15.687535869832786
15.5	14.5	1.	8.075086053503034	8.14580739697158	14.5291752912693	14.990047898123901
15.5	15.	0.	21.86403664377487	24.86403664377487	22.86403664377487	25.86403664377487
15.5	15.	0.1	19.891402265569937	20.70492389273177	22.55752936288542	24.424620292678306
15.5	15.	0.2	18.275222213254064	18.75698203161708	21.74875104239847	23.22440060090277
15.5	15.	0.30000000000000004	16.86707768676221	17.195575387003828	20.949421417519854	22.16436579711378
15.5	15.	0.4	15.599959036172397	15.840915836760136	20.176667247430775	21.19978149488571
15.5	15.	0.5	14.436750230845451	14.621837247555568	19.430835486153406	20.305846561811503
15.5	15.	0.6000000000000001	13.354318508683463	13.501154655189938	18.70986294738441	19.467085828831067
15.5	15.	0.7000000000000001	12.337079310239398	12.45640990738254	18.01149554401929	18.67305970191854
15.5	15.	0.8	11.373934250016013	11.472750621041298	17.333698231326206	17.9163225046111
15.5	15.	0.9	10.456643442886575	10.539719713019519	16.67470223737544	17.19133709129195
15.5	15.	1.	9.578887274962197	9.649608618430744	16.032976512728464	16.493849119583064
15.5	15.5	0.	23.367837865234026	26.367837865234026	24.367837865234026	27.367837865234026
15.5	15.5	0.1	21.395203487029093	22.208725114190926	24.061330584344574	25.92842151413746
15.5	15.5	0.2	19.77902343471322	20.260783253076237	23.252552263857627	24.728201822361925
15.5	15.5	0.30000000000000004	18.370878908221368	18.699376608462984	22.45322263897901	23.668167018572937
15.5	15.5	0.4	17.103760257631553	17.34471705821929	21.68046846888993	22.703582716344865
15.5	15.5	0.5	15.940551452304607	16.125638469014724	20.93463670761256	21.80964778327066
15.5	15.5	0.6000000000000001	14.858119730142619	15.004955876649094	20.213664168843565	20.970887050290223
15.5	15.5	0.7000000000000001	13.840880531698554	13.960211128841696	19.515296765478446	20.176860923377696
15.5	15.5	0.8	12.87773547147517	12.976551842500454	18.837499452785362	19.420123726070255
15.5	15.5	0.9	11.960444664345731	12.043520934478675	18.178503458834594	18.695138312751105
15.5	15.5	1.	11.082688496421353	11.1534098398899	17.53677773418762	17.99765034104222
15.5	16.	0.	24.87163908669319	27.87163908669319	25.87163908669319	28.87163908669319
15.5	16.	0.1	22.899004708488256	23.71252633565009	25.565131805803738	27.432222735596625
15.5	16.	0.2	21.282824656172384	21.7645844745354	24.75635348531679	26.232003043821088
15.5	16.	0.30000000000000004	19.87468012968053	20.203177829922147	23.957023860438174	25.1719682400321
15.5	16.	0.4	18.607561479090716	18.848518279678455	23.184269690349094	24.20738393780403
15.5	16.	0.5	17.44435267376377	17.629439690473887	22.438437929071725	23.313449004729822
15.5	16.	0.6000000000000001	16.361920951601782	16.508757098108255	21.717465390302728	22.474688271749386
15.5	16.	0.7000000000000001	15.344681753157717	15.464012350300859	21.01909798693761	21.68066214483686
15.5	16.	0.8	14.381536692934333	14.480353063959617	20.341300674244525	20.923924947529418
15.5	16.	0.9	13.464245885804894	13.547322155937838	19.682304680293758	20.198939534210268
15.5	16.	1.	12.586489717880516	12.657211061349063	19.040578955646783	19.501451562501384
15.5	16.5	0.	26.375440308152353	29.375440308152353	27.375440308152353	30.375440308152353
15.5	16.5	0.1	24.40280592994742	25.216327557109253	27.0689330272629	28.936023957055788
15.5	16.5	0.2	22.786625877631547	23.268385695994564	26.260154706775953	27.73580426528025
15.5	16.5	0.30000000000000004	21.378481351139694	21.70697905138131	25.460825081897337	26.675769461491264
15.5	16.5	0.4	20.11136270054988	20.352319501137618	24.688070911808257	25.71118515926319
15.5	16.5	0.5	18.948153895222934	19.13324091193305	23.942239150530888	24.817250226188985
15.5	16.5	0.6000000000000001	17.865722173060945	18.012558319567418	23.22126661176189	23.97848949320855
15.5	16.5	0.7000000000000001	16.84848297461688	16.967813571760022	22.522899208396773	23.184463366296022
15.5	16.5	0.8	15.885337914393496	15.98415428541878	21.84510189570369	22.42772616898858
15.5	16.5	0.9	14.968047107264058	15.051123377397001	21.18610590175292	21.70274075566943
15.5	16.5	1.	14.09029093933968	14.161012282808226	20.544380177105946	21.005252783960547
15.5	17.	0.	27.87924152961151	30.87924152961151	28.87924152961151	31.87924152961151
15.5	17.	0.1	25.906607151406575	26.72012877856841	28.572734248722057	30.439825178514944
15.5	17.	0.2	24.290427099090703	24.77218691745372	27.76395592823511	29.239605486739407
15.5	17.	0.30000000000000004	22.88228257259885	23.210780272840466	26.964626303356493	28.17957068295042
15.5	17.	0.4	21.615163922009035	21.856120722596774	26.191872133267413	27.214986380722348
15.5	17.	0.5	20.45195511668209	20.637042133392207	25.446040371990044	26.32105144764814
15.5	17.	0.6000000000000001	19.3695233945201	19.516359541026574	24.725067833221047	25.482290714667705
15.5	17.	0.7000000000000001	18.352284196076035	18.471614793219178	24.02670042985593	24.688264587755178
15.5	17.	0.8	17.389139135852652	17.487955506877938	23.348903117162845	23.931527390447737
15.5	17.	0.9	16.471848328723212	16.554924598856157	22.689907123212077	23.206541977128587
15.5	17.	1.	15.594092160798835	15.664813504267382	22.048181398565102	22.509054005419703
15.5	17.5	0.	29.38304275107068	32.383042751070676	30.38304275107068	33.383042751070676
15.5	17.5	0.1	27.410408372865746	28.22393000002758	30.076535470181227	31.943626399974114
15.5	17.5	0.2	25.794228320549873	26.27598813891289	29.26775714969428	30.743406708198577
15.5	17.5	0.30000000000000004	24.38608379405802	24.714581494299637	28.468427524815663	29.68337190440959
15.5	17.5	0.4	23.118965143468206	23.359921944055944	27.695673354726583	28.718787602181518
15.5	17.5	0.5	21.95575633814126	22.140843354851377	26.949841593449214	27.82485266910731
15.5	17.5	0.6000000000000001	20.87332461597927	21.020160762485744	26.228869054680217	26.986091936126876
15.5	17.5	0.7000000000000001	19.856085417535205	19.97541601467835	25.5305016513151	26.19206580921435
15.5	17.5	0.8	18.892940357311822	18.99175672833711	24.852704338622015	25.435328611906908
15.5	17.5	0.9	17.975649550182382	18.058725820315328	24.193708344671247	24.710343198587758
15.5	17.5	1.	17.097893382258007	17.168614725726552	23.551982620024273	24.012855226878873
15.5	18.	0.	30.886843972529835	33.88684397252983	31.886843972529835	34.88684397252983
15.5	18.	0.1	28.914209594324902	29.727731221486735	31.580336691640383	33.44742762143327
15.5	18.	0.2	27.29802954200903	27.779789360372046	30.771558371153436	32.24720792965773
15.5	18.	0.30000000000000004	25.889885015517176	26.218382715758793	29.97222874627482	31.187173125868746
15.5	18.	0.4	24.62276636492736	24.8637231655151	29.19947457618574	30.222588823640674
15.5	18.	0.5	23.459557559600416	23.644644576310533	28.45364281490837	29.328653890566468
15.5	18.	0.6000000000000001	22.377125837438427	22.5239619839449	27.732670276139373	28.48989315758603
15.5	18.	0.7000000000000001	21.35988663899436	21.479217236137504	27.034302872774255	27.695867030673504
15.5	18.	0.8	20.39674157877098	20.495557949796265	26.35650556008117	26.939129833366064
15.5	18.	0.9	19.479450771641538	19.562527041774484	25.697509566130403	26.214144420046914
15.5	18.	1.	18.601694603717164	18.67241594718571	25.05578384148343	25.51665644833803
16.	0.	0.	-23.999999999999996	-20.999999999999996	-22.999999999999996	-19.999999999999996
16.	0.	0.1	-26.087125753826555	-25.306862219212196	-23.35848115403379	-21.523839150344017
16.	0.	0.2	-27.783386891681005	-27.32786769156536	-24.221378503328154	-22.78533516540047
16.	0.	0.30000000000000004	-29.255849859874544	-28.948206764069074	-25.068775815790122	-23.895944838938163
16.	0.	0.4	-30.578029837486145	-30.354024527404697	-25.8854769342135	-24.90475157949433
16.	0.	0.5	-31.79010729239026	-31.61907778870151	-26.67214772766882	-25.838610377324557
16.	0.	0.6000000000000001	-32.91691839915144	-32.78193354922999	-27.431445175823335	-26.714141936822614
16.	0.	0.7000000000000001	-33.975100669979476	-33.865897683196934	-28.166018001489615	-27.54249688665605
16.	0.	0.8	-34.97645345999255	-34.8863898643405	-28.878189698651713	-28.331596517908622
16.	0.	0.9	-35.9297095547723	-35.85427024694545	-29.569953806478452	-29.087314196746384
16.	0.	1.	-36.84155004333911	-36.7775466409071	-30.243023788125658	-29.8141522602555
16.	0.5	0.	-22.496198778540833	-19.496198778540833	-21.496198778540833	-18.496198778540833
16.	0.5	0.1	-24.583324532367392	-23.803060997753033	-21.854679932574626	-20.020037928884854
16.	0.5	0.2	-26.27958567022184	-25.824066470106196	-22.71757728186899	-21.281533943941305
16.	0.5	0.30000000000000004	-27.75204863841538	-27.44440554260991	-23.56497459433096	-22.392143617479
16.	0.5	0.4	-29.074228616026982	-28.850223305945534	-24.381675712754337	-23.400950358035168
16.	0.5	0.5	-30.286306070931097	-30.115276567242347	-25.168346506209655	-24.334809155865393
16.	0.5	0.6000000000000001	-31.41311717769228	-31.278132327770827	-25.92764395436417	-25.21034071536345
16.	0.5	0.7000000000000001	-32.47129944852031	-32.362096461737764	-26.66221678003045	-26.038695665196887
16.	0.5	0.8	-33.472652238533385	-33.38258864288134	-27.37438847719255	-26.82779529644946
16.	0.5	0.9	-34.42590833331314	-34.35046902548628	-28.06615258501929	-27.58351297528722
16.	0.5	1.	-35.33774882187994	-35.273745419447934	-28.739222566666495	-28.310351038796338
16.	1.	0.	-20.992397557081674	-17.992397557081674	-19.992397557081674	-16.992397557081674
16.	1.	0.1	-23.079523310908233	-22.299259776293873	-20.350878711115463	-18.516236707425694
16.	1.	0.2	-24.77578444876268	-24.320265248647036	-21.21377606040983	-19.777732722482146
16.	1.	0.30000000000000004	-26.248247416956218	-25.940604321150747	-22.061173372871796	-20.888342396019837
16.	1.	0.4	-27.57042739456782	-27.34642208448637	-22.877874491295174	-21.897149136576004
16.	1.	0.5	-28.782504849471934	-28.611475345783184	-23.664545284750492	-22.83100793440623
16.	1.	0.6000000000000001	-29.909315956233115	-29.774331106311664	-24.42384273290501	-23.706539493904287
16.	1.	0.7000000000000001	-30.96749822706115	-30.858295240278604	-25.15841555857129	-24.534894443737723
16.	1.	0.8	-31.968851017074222	-31.878787421422174	-25.870587255733387	-25.323994074990296
16.	1.	0.9	-32.922107111853975	-32.84666780402712	-26.562351363560126	-26.079711753828057
16.	1.	1.	-33.833947600420785	-33.76994419798877	-27.23542134520733	-26.806549817337174
16.	1.5	0.	-19.48859633562251	-16.48859633562251	-18.48859633562251	-15.48859633562251
16.	1.5	0.1	-21.57572208944907	-20.79545855483471	-18.8470774896563	-17.01243548596653
16.	1.5	0.2	-23.271983227303515	-22.816464027187873	-19.709974838950668	-18.273931501022982
16.	1.5	0.30000000000000004	-24.744446195497055	-24.436803099691584	-20.557372151412633	-19.384541174560674
16.	1.5	0.4	-26.066626173108656	-25.842620863027207	-21.37407326983601	-20.39334791511684
16.	1.5	0.5	-27.278703628012778	-27.107674124324028	-22.160744063291336	-21.327206712947074
16.	1.5	0.6000000000000001	-28.40551473477396	-28.270529884852508	-22.920041511445852	-22.20273827244513
16.	1.5	0.7000000000000001	-29.463697005601993	-29.354494018819448	-23.654614337112132	-23.031093222278567
16.	1.5	0.8	-30.465049795615066	-30.37498619996302	-24.36678603427423	-23.82019285353114
16.	1.5	0.9	-31.41830589039482	-31.34286658256796	-25.05855014210097	-24.5759105323689
16.	1.5	1.	-32.330146378961615	-32.26614297652961	-25.73162012374817	-25.30274859587801
16.	2.	0.	-17.984795114163347	-14.984795114163347	-16.984795114163347	-13.984795114163347
16.	2.	0.1	-20.071920867989906	-19.291657333375547	-17.343276268197137	-15.508634264507368
16.	2.	0.2	-21.768182005844352	-21.31266280572871	-18.206173617491505	-16.77013027956382
16.	2.	0.30000000000000004	-23.240644974037895	-22.933001878232425	-19.053570929953473	-17.88073995310151
16.	2.	0.4	-24.5628249516495	-24.33881964156805	-19.870272048376854	-18.889546693657685
16.	2.	0.5	-25.774902406553615	-25.603872902864865	-20.656942841832173	-19.82340549148791
16.	2.	0.6000000000000001	-26.901713513314796	-26.766728663393344	-21.41624028998669	-20.69893705098597
16.	2.	0.7000000000000001	-27.95989578414283	-27.850692797360285	-22.15081311565297	-21.527292000819404
16.	2.	0.8	-28.961248574155903	-28.871184978503855	-22.862984812815068	-22.316391632071976
16.	2.	0.9	-29.914504668935656	-29.839065361108798	-23.554748920641806	-23.072109310909738
16.	2.	1.	-30.826345157502463	-30.76234175507045	-24.227818902289012	-23.798947374418855
16.	2.5	0.	-16.480993892704184	-13.480993892704184	-15.480993892704184	-12.480993892704184
16.	2.5	0.1	-18.568119646530747	-17.787856111916387	-15.839475046737979	-14.004833043048208
16.	2.5	0.2	-20.264380784385196	-19.80886158426955	-16.702372396032345	-15.26632905810466
16.	2.5	0.30000000000000004	-21.736843752578736	-21.429200656773265	-17.549769708494313	-16.376938731642355
16.	2.5	0.4	-23.059023730190336	-22.835018420108888	-18.36647082691769	-17.385745472198522
16.	2.5	0.5	-24.27110118509445	-24.1000716814057	-19.15314162037301	-18.319604270028748
16.	2.5	0.6000000000000001	-25.397912291855633	-25.26292744193418	-19.912439068527526	-19.195135829526805
16.	2.5	0.7000000000000001	-26.456094562683667	-26.34689157590112	-20.647011894193806	-20.02349077936024
16.	2.5	0.8	-27.45744735269674	-27.367383757044692	-21.359183591355904	-20.812590410612813
16.	2.5	0.9	-28.410703447476493	-28.335264139649635	-22.050947699182643	-21.568308089450575
16.	2.5	1.	-29.3225439360433	-29.25854053361129	-22.72401768082985	-22.295146152959692
16.	3.	0.	-14.977192671245025	-11.977192671245025	-13.977192671245025	-10.977192671245025
16.	3.	0.1	-17.064318425071583	-16.284054890457224	-14.335673825278816	-12.501031821589045
16.	3.	0.2	-18.760579562926033	-18.305060362810387	-15.198571174573182	-13.762527836645496
16.	3.	0.30000000000000004	-20.233042531119573	-19.9253994353141	-16.04596848703515	-14.87313751018319
16.	3.	0.4	-21.555222508731173	-21.331217198649725	-16.862669605458528	-15.88194425073936
16.	3.	0.5	-22.76729996363529	-22.59627045994654	-17.649340398913846	-16.815803048569585
16.	3.	0.6000000000000001	-23.89411107039647	-23.759126220475018	-18.408637847068363	-17.691334608067642
16.	3.	0.7000000000000001	-24.952293341224504	-24.84309035444196	-19.143210672734643	-18.519689557901078
16.	3.	0.8	-25.953646131237576	-25.86358253558553	-19.85538236989674	-19.30878918915365
16.	3.	0.9	-26.90690222601733	-26.83146291819047	-20.54714647772348	-20.064506867991412
16.	3.	1.	-27.818742714584136	-27.754739312152125	-21.220216459370686	-20.79134493150053
16.	3.5	0.	-13.473391449785861	-10.473391449785861	-12.473391449785861	-9.473391449785861
16.	3.5	0.1	-15.56051720361242	-14.78025366899806	-12.831872603819653	-10.997230600129882
16.	3.5	0.2	-17.25677834146687	-16.801259141351224	-13.694769953114019	-12.258726615186333
16.	3.5	0.30000000000000004	-18.72924130966041	-18.42159821385494	-14.542167265575987	-13.369336288724027
16.	3.5	0.4	-20.05142128727201	-19.82741597719056	-15.358868383999363	-14.378143029280197
16.	3.5	0.5	-21.263498742176125	-21.092469238487375	-16.145539177454683	-15.312001827110423
16.	3.5	0.6000000000000001	-22.390309848937306	-22.255324999015855	-16.9048366256092	-16.18753338660848
16.	3.5	0.7000000000000001	-23.44849211976534	-23.339289132982795	-17.63940945127548	-17.015888336441915
16.	3.5	0.8	-24.449844909778413	-24.359781314126366	-18.351581148437578	-17.804987967694487
16.	3.5	0.9	-25.403101004558167	-25.327661696731308	-19.043345256264317	-18.56070564653225
16.	3.5	1.	-26.314941493124973	-26.250938090692962	-19.716415237911523	-19.287543710041366
16.	4.	0.	-11.9695902283267	-8.9695902283267	-10.9695902283267	-7.9695902283267
16.	4.	0.1	-14.056715982153257	-13.276452447538897	-11.32807138236049	-9.493429378670719
16.	4.	0.2	-15.752977120007705	-15.29745791989206	-12.190968731654856	-10.75492539372717
16.	4.	0.30000000000000004	-17.225440088201246	-16.917796992395775	-13.038366044116824	-11.865535067264863
